cell_suspension.biomaterial_core.biomaterial_id,inferred_cell_type,organism_part,cell_suspension.provenance.document_id
24087_4_352,NA,decidua,3a00f5ae-4dda-4d26-bbd6-24ae93aa2f4c
24087_4_108,T cell,decidua,6b3bad8b-0eba-4965-b6fb-dc2593f9458b
24087_7_23,NA,decidua,12eec9c5-9a5b-436b-acd4-4b7ee374824f
23728_6_35,NA,decidua,7d2e8364-e6d1-4187-a639-150020081c7a
24087_4_238,decidual natural killer cell (dNK2),decidua,3284cfbb-cfef-4b4f-a968-2ea5751e433a
23728_7_331,decidual stromal cell (dS2),decidua,52235fcf-ae52-4626-9446-06188b0657dc
24088_7_234,NA,decidua,8a06f573-f19d-4796-a086-fcf93a5f474e
24087_3_309,NA,decidua,cbcfe70f-174c-4fc9-9691-af64332a8088
23728_3_120,decidual macrophage (dM1),decidua,8a025848-cb87-4e00-8692-61fb5800f305
23728_3_167,decidual macrophage (dM2),decidua,eaf7bffb-8c02-4762-8c24-e725d789ab1a
23728_6_207,decidual stromal cell (dS2),decidua,ac003c0b-5161-43f1-8a7e-3b92b2a22b9b
24087_1_129,decidual macrophage (dM1),decidua,e35ffa43-0808-433d-b8f2-efacd330cb85
24087_7_205,NA,decidua,d9554bbe-32e7-4c52-a1a1-7eebb7b154de
24087_4_253,glandular epithelial cell (Epi2),decidua,0e90b910-a97a-4554-ad4a-fb7683c76bd6
23728_6_317,NA,decidua,e46e98dc-3273-42b3-95b3-011d2cd96e46
24087_8_311,decidual natural killer cell (dNK3),decidua,4f6b633b-2e12-445b-ad3f-7938fdf18063
24087_1_306,decidual stromal cell (dS2),decidua,4d9113b9-50e7-4235-8e33-462b49e9f178
23728_4_258,decidual stromal cell (dS2),decidua,8d0a6fac-b488-42a6-836d-5846ee3ca21f
24087_1_61,T cell,decidua,6f3387cb-cc9b-4b41-aa33-539b63c9eb3d
24087_6_38,T cell,decidua,f2d10e01-c89d-499b-941a-457811ce40fb
23728_5_263,decidual natural killer cell (dNK1),decidua,2e3ced47-3d9a-4894-ae1f-dfc42ccc0284
24088_4_219,NA,decidua,b5942eb1-eaa5-4c80-be9e-649ec4541f27
23728_7_357,NA,decidua,4f769029-40f0-4b9f-a86b-6041d4b7d7e0
24087_4_48,decidual macrophage (dM1),decidua,b7bea248-a770-4d0e-835b-b8a5ec55acd4
23728_3_256,NA,decidua,26d139a6-7e63-4c8f-bfb4-ea96e7ecfded
24087_7_101,decidual macrophage (dM2),decidua,fb0e329d-bd33-43d6-a5ac-dff85fa9c610
24088_7_227,NA,decidua,a7605dcd-a8f4-4280-90f1-2240cd916b76
24088_7_339,NA,decidua,018e5dd5-5a36-49fd-8df7-8439e644d5ad
24088_4_261,decidual stromal cell (dS2),decidua,04ded3fa-b6ef-42ee-b845-13dd318d88d6
23728_4_202,NA,decidua,342e4dd9-79cc-4b95-90ad-ebf68113de44
24087_5_262,NA,decidua,bdbfd613-cb93-4fe1-85f3-9afd167c1ccc
24087_2_344,NA,decidua,68fba941-0ce5-44c9-961d-a7e6d906a326
24087_1_360,CD16-positive natural killer cell (NK CD16+),decidua,089c6007-314f-4baf-9877-9a35ddd27c6d
23728_8_139,T cell,decidua,0ca0251a-f4fd-4da8-a59f-aa46f84fb42b
24087_7_212,NA,decidua,f2cb23d7-2be5-4b52-9025-ea4910665472
23728_8_122,decidual macrophage (dM1),decidua,9c5e1e24-2a37-427f-a91d-f9f9d5a071b3
23728_8_355,NA,decidua,aa796c07-dbc5-4295-b627-abe21d7333be
24087_1_152,decidual macrophage (dM1),decidua,632a4812-6b31-4ecd-8bf2-b5cddeb09aae
24087_2_89,T cell,decidua,c704a45b-658c-4048-9032-a6d55a5084b0
24087_7_65,T cell,decidua,b4779467-5332-498a-adbe-49dd6758ccc8
23728_5_200,decidual natural killer cell (dNK1),decidua,908e9b64-920b-49e7-9c3f-ae04c298c269
24087_8_235,NA,decidua,22eea0f8-5c97-4039-af0a-7d5e4adc8c47
24087_2_293,proliferating decidual natural killer cell (dNK p),decidua,8464690a-cc5e-4f18-b82d-d6c9577b04bc
24087_5_267,decidual natural killer cell (dNK1),decidua,5c93b4a0-4531-450f-aaad-b0ffa94f9a4d
23728_3_65,NA,decidua,fedfb0d3-ad34-4a89-885c-c5a361ad3b14
24088_8_222,decidual natural killer cell (dNK2),decidua,cb3024ee-65e8-4035-ac78-b4b2375f08d2
24087_3_338,NA,decidua,35665baa-7776-40f3-a91e-288ee805448d
23728_3_99,decidual macrophage (dM1),decidua,57cbf13b-08a6-4bc0-a5e0-ef7c5474e2c6
24088_8_55,decidual macrophage (dM1),decidua,a8ad487b-ee59-425c-9837-ae9a412d98c7
24088_7_103,decidual macrophage (dM2),decidua,adcd4661-0be9-4808-b912-dd9e627cee29
24087_7_207,NA,decidua,83becd06-c03e-48c6-a12f-a0a6fc686e8e
23728_3_283,glandular epithelial cell (Epi2),decidua,748b6956-da1b-449f-b69b-cb3f1d28a224
23728_8_144,decidual macrophage (dM2),decidua,5392935e-7527-439e-8973-fc83f9efb364
23728_4_254,NA,decidua,069597a9-1710-4371-acbd-31d53e63a812
24088_4_269,decidual stromal cell (dS1),decidua,46df8742-edb1-478f-a6c2-d5261b78e794
24087_1_218,decidual natural killer cell (dNK2),decidua,3b4ad6db-c20b-4168-9d17-faa3813fe23d
24087_2_309,NA,decidua,4fc12318-74f4-4429-b8bd-486ac357c83c
24087_5_82,decidual macrophage (dM2),decidua,55537f7e-6794-4cdb-87a9-db82b9e348ac
24087_3_287,NA,decidua,9df3b001-e4fe-4353-b117-f465e64616ee
24087_8_125,NA,decidua,a1763799-cf52-4b2b-8d2b-3450c4d58939
24087_6_126,NA,decidua,8dff9c35-3cee-417b-92a1-59b06cefe76d
23728_6_380,NA,decidua,a6685f44-5762-46eb-ab8c-f41886f6ca68
24087_1_319,NA,decidua,e515c7b4-77ad-407e-b950-60d262680ac8
23728_6_333,NA,decidua,34b4475e-e6bf-4e8e-b9e0-f5a464a8ff94
23728_4_219,decidual natural killer cell (dNK2),decidua,93039908-96de-4f8f-bf18-d6bf470d371d
24087_3_184,decidual natural killer cell (dNK3),decidua,3271fd84-8bf6-4c33-a7ea-3696e38bd13d
24088_8_100,Hofbauer cell (HB),decidua,181ea8a3-d315-49f6-af06-a585179d1754
24088_7_206,NA,decidua,cf7e6ef3-8a29-43b1-a6b4-9db8963dba2b
23728_8_177,NA,decidua,456debef-63fc-4d32-8705-eedddbcafff1
23728_3_323,NA,decidua,98b18732-0e77-4253-a735-4c53a7970b08
24088_7_254,decidual stromal cell (dS2),decidua,0046a4fc-a930-4f4a-8bee-3feafeff1a36
23728_6_343,NA,decidua,15691279-da13-4cc6-b3c0-520e2ec4f348
24087_1_187,T cell,decidua,b90f1a7b-27c4-40bc-b61d-61c473b1644e
24087_4_292,NA,decidua,2c8a4ab7-6988-4316-a4b7-a1914a9b7cdc
23728_6_178,decidual macrophage (dM2),decidua,b34c532e-bf62-4033-969d-8fa383ff045b
24087_6_349,placental extravillous trophoblast cell (EVT),decidua,317738e0-3f5a-424b-a04d-b0b24346e723
24087_6_205,NA,decidua,22f3ec32-8097-4456-a6a0-41b967274761
23728_8_12,T cell,decidua,43941bca-5f2a-4f18-bfde-00fbf11968e9
23728_3_373,NA,decidua,e8a784cc-237d-4d79-b8a6-33af3259a2a4
23728_6_174,decidual macrophage (dM2),decidua,fb81457c-ef9c-4765-8d5a-be370664bfd9
23728_8_47,NA,decidua,e6821d5a-c6ea-4c7a-a019-01a3dda682e6
23728_6_142,T cell,decidua,bf86896a-4e83-40c8-ae99-1e0f0f630d1d
24087_2_124,decidual macrophage (dM1),decidua,e2b7a912-e990-4e6a-a7d5-cdb0a33400a3
23728_7_291,NA,decidua,bbfa30ce-09fb-4ff5-9544-6fd6c40865c7
24088_8_105,T cell,decidua,a1cca36a-2edc-46de-b555-4ca9fd9d9c51
24088_7_338,conventional dendritic cell (DC1),decidua,9c372d5a-ebe5-4cde-b076-65e25f22ee76
24088_8_75,decidual macrophage (dM2),decidua,a71cb929-6890-4405-b8d0-bc4f29d7795e
24087_2_173,decidual macrophage (dM2),decidua,07b662e7-6104-4b71-8b22-1f09d9da99b4
24087_5_290,CD16-positive natural killer cell (NK CD16+),decidua,c8fc35cc-b68e-470e-95d4-bd282e5f10f3
24087_2_307,decidual stromal cell (dS1),decidua,45198039-7686-4d9a-abef-b8021ba46834
24087_7_250,maternal endothelial cell (Endo m),decidua,fdce319f-6765-43ea-b96a-3e6b96699b2e
24087_6_158,T cell,decidua,c4c77558-dea9-49a7-935f-46634ac4bf55
23728_4_167,decidual macrophage (dM2),decidua,5496643a-345c-4e89-8510-05e0c73d290e
24087_4_82,decidual macrophage (dM1),decidua,a2afe275-9692-4bf1-b3a8-4d84211ad75d
24087_1_272,decidual natural killer cell (dNK2),decidua,0be188ca-384a-4a0d-8a68-2196fca1befe
24087_2_305,decidual perivascular cell (dP1),decidua,ce489134-6df6-46ba-971c-6e26b426b7f4
23728_5_60,T cell,decidua,5906b938-feee-4354-953c-2f48e7d11dc4
24088_7_375,maternal endothelial cell (Endo m),decidua,712195db-0687-4a43-bbc1-b4293801eba2
23728_8_152,NA,decidua,fc18e1cc-e2c3-40e0-9d0f-63db5a8805f6
23728_8_281,NA,decidua,72459081-3157-4ec9-9fb7-91c8868650eb
24088_8_183,NA,decidua,1b6416e0-b872-4b30-8901-cd6f2ea962dd
24087_4_366,NA,decidua,53d27738-2067-42d1-a426-6f4ca890ad50
23728_4_125,decidual macrophage (dM2),decidua,d8465ebb-743e-4e88-8040-1dbb2ae3c640
23728_7_214,decidual natural killer cell (dNK2),decidua,80e30b89-73e1-4df6-bfe3-cad1cabfae17
24088_7_166,T cell,decidua,f90ed5ea-b355-4bd9-b5ca-f43d4c4d28ff
24087_6_165,T cell,decidua,bc134fef-d3bb-45d6-8143-5ed96814ff9d
24087_4_341,plasma cell,decidua,8d811a00-7e40-4c65-9d94-04464893687d
23728_5_14,T cell,decidua,436dc566-2765-4fe9-bd89-75e5f1c3d337
24087_2_5,decidual macrophage (dM1),decidua,f7f1bd7c-aaac-4fc4-93f3-d880af53698b
24087_1_146,decidual macrophage (dM2),decidua,147117c0-88c8-407b-9630-8c8f69bc9daa
24087_2_93,T cell,decidua,8e7d7ba9-f74d-42b2-9f09-24179b2f3cdd
24087_4_156,T cell,decidua,a0800882-6b67-40a3-b10a-0d2d4ba7f9c1
24087_6_87,T cell,decidua,b9fcc61d-2b7a-424b-923e-a4585f5b0a53
23728_8_80,Hofbauer cell (HB),decidua,fcad8f04-e759-4dde-a70f-e80225b5a199
24088_8_137,T cell,decidua,f7f60231-0118-45cf-8e7b-1ac812a21c2f
24087_8_91,T cell,decidua,554f477b-e996-4163-8923-e4fbe5ee13a6
23728_5_317,decidual natural killer cell (dNK1),decidua,0357986b-5a16-4d0a-b728-239a81a393e0
23728_7_72,decidual macrophage (dM1),decidua,c216de33-1ebb-475f-8dd6-c41f667dd89a
23728_3_117,NA,decidua,24be2882-a155-434f-8c96-06247afd621f
24087_3_52,decidual macrophage (dM1),decidua,335da436-efcd-44c2-b700-c780791adf66
24087_7_43,T cell,decidua,db68ba54-8da4-425e-affc-8806ed7ab2a7
24087_8_94,T cell,decidua,51e4de8a-1012-4788-bd9b-8e9f9ec1f9c0
23728_8_247,decidual natural killer cell (dNK2),decidua,082d6d6c-153b-4739-a82b-e455845e0663
23728_3_286,innate lymphoid cell (ILC3),decidua,027127de-d643-4448-b5fd-f81c7039569b
23728_5_309,decidual natural killer cell (dNK1),decidua,8b976835-c8fa-495c-ade2-2f8f7fed5eac
24087_8_183,NA,decidua,e0f769f9-ed14-489a-b5cd-2b6a04e1b18e
23728_6_327,NA,decidua,d7886ee1-2621-420d-9ed9-743808c95251
24087_8_315,decidual natural killer cell (dNK3),decidua,de499a51-4a9d-4859-998f-b21d5862ea74
23728_5_347,NA,decidua,4aa625e9-22b2-43e5-a833-917f6fa47416
23728_5_100,villous cytotrophoblast (VCT),decidua,0071db7d-6921-4b77-a439-7fe728a7d0c7
24087_8_366,NA,decidua,ba2d6c36-eba5-4357-999c-2b1283499831
23728_8_49,NA,decidua,3bbad4e7-5af9-4f7a-8768-cec12d4cec5e
23728_8_163,T cell,decidua,ed721e2d-e29e-4a08-9c68-be9f23ecb46b
24087_2_83,T cell,decidua,7bf12457-dbd8-4735-8b5d-3c6162345b85
24087_6_41,T cell,decidua,0ac1186b-a0a9-4607-bca2-467e40839970
23728_8_100,decidual macrophage (dM1),decidua,31f2c3f3-ab2b-46ad-b674-4352557b5894
24087_5_37,T cell,decidua,be945bc1-0c44-4f25-aa96-b52c36f407ec
23728_5_199,NA,decidua,52ee88eb-b788-4400-84f4-23899a99e6de
24087_2_7,decidual macrophage (dM1),decidua,a4ec651a-3c16-44fc-9d58-a6f40c0d130f
24087_6_141,villous cytotrophoblast (VCT),decidua,8c45845f-c881-41ff-bff4-d8b32f863652
24088_7_67,T cell,decidua,274b980f-1afd-4048-aa0c-ef5b8a51bdb3
23728_7_197,NA,decidua,14b49c1f-552d-4150-97d7-b581c05272e0
23728_8_327,decidual macrophage (dM1),decidua,6fc5602d-4fa5-4d0c-a9ec-9fa8b2b7d145
24087_8_188,NA,decidua,eb7eaf30-7328-4c76-9ac1-e809788c95b4
23728_7_90,T cell,decidua,810a9058-9a02-48d8-8754-4da5d7caca73
23728_8_205,NA,decidua,a528d7ea-c59a-4a5a-bbe4-80b7482f261b
24087_3_330,NA,decidua,b50fe5e2-e4b7-40e6-b594-24cdfa9fdca5
24087_1_6,decidual macrophage (dM1),decidua,03c78855-7e8c-4254-9ef8-0969bdab9d35
24088_7_15,T cell,decidua,d102ada6-9be7-46ca-96dd-755cc37d89bf
23728_4_78,decidual macrophage (dM1),decidua,d11a19a6-208d-4afe-a41c-e29c292be89d
23728_6_96,decidual macrophage (dM1),decidua,ddfbd46b-ccda-4129-9754-8ffaffeb10fe
24088_7_130,decidual macrophage (dM2),decidua,4f833375-e728-48f9-bf5c-adc4ca7dd382
24087_5_12,T cell,decidua,efebb779-54d6-46df-84eb-519efa7d7fd0
24087_5_48,decidual macrophage (dM2),decidua,4ae42dae-3fdc-42d6-8b68-e1dfa9c1a991
23728_8_214,decidual natural killer cell (dNK2),decidua,fd46909a-6eda-4692-8601-b7e58f3ea0ee
24087_6_140,T cell,decidua,66665555-9ab6-4505-adaa-0e49259b44d8
24087_6_106,decidual macrophage (dM2),decidua,39c6cec3-e2ed-44fe-ab31-be3ba50729a1
24087_3_302,NA,decidua,958278c7-04dc-4c8d-90a1-66f1ad25b6c0
23728_7_113,T cell,decidua,a59ae9e1-b366-4e50-a368-f0353dc886ad
24087_3_36,T cell,decidua,9527db9d-e8d8-45a0-8d21-3780a8141835
24087_2_97,decidual macrophage (dM1),decidua,3e79aa9a-17b2-4ddb-8c86-51f357fa6e02
24087_3_21,T cell,decidua,cad2f033-2963-471a-ae1e-82e94a4d4a1e
24087_7_299,NA,decidua,b581960c-dfbd-4af0-a26a-4b1428b54aa4
23728_4_15,T cell,decidua,173a0474-6d34-4331-aafc-567e7f6ae679
23728_3_47,decidual macrophage (dM1),decidua,8c38f0c2-a108-4fd2-adfd-c7270a866993
23728_5_176,NA,decidua,0d1f8672-89bc-497f-91e8-3366e624a7d2
24087_5_285,decidual natural killer cell (dNK2),decidua,e52c94a4-a33b-4693-bea3-bf36b7df6f48
24087_8_61,T cell,decidua,4bf78956-207b-4fa6-a993-25bcc4b85321
23728_3_348,NA,decidua,3cab43aa-138a-46d0-8bfc-aeeb8a1b6e24
23728_4_99,decidual macrophage (dM1),decidua,68228c6f-82ec-45b5-ae1c-4b04d0cdd223
23728_7_14,NA,decidua,66e9717f-43f4-474e-ab2f-47d5cb794c11
24087_4_117,T cell,decidua,bf5e0ee0-1a59-46ed-a8c4-75e283e82e07
24087_5_188,NA,decidua,c4d9c72e-00d1-4b78-b3c4-8ee29e511ae6
24087_3_272,decidual natural killer cell (dNK2),decidua,36f33797-4c0a-4c32-b950-aa084cdc443a
24087_8_337,NA,decidua,16bde5a5-0c62-4171-b027-ad5e0cf77fd9
23728_8_86,T cell,decidua,b2bd8548-3f32-4827-9101-6f24a99022c2
24088_7_12,T cell,decidua,c4d895b5-ab2f-4163-9efe-52cc2d41f772
24087_2_157,T cell,decidua,55baef94-2ceb-4314-a3bc-3d3a968ab296
24087_4_360,innate lymphoid cell (ILC3),decidua,3851e48a-7d20-42c0-815e-cbde7b6372c3
24087_4_116,T cell,decidua,4250f9de-84e6-4923-9c92-483509687e4f
24088_4_207,decidual stromal cell (dS3),decidua,b8968c6f-01e1-4c64-9322-135c583b7a51
23728_5_46,NA,decidua,94470f15-0220-419e-ab78-33087bc98a64
24087_6_139,T cell,decidua,a368d879-da18-4402-82c6-a8fc1bfd334d
24088_7_342,decidual macrophage (dM2),decidua,04107bda-63b3-43ef-a38f-1bb500ffc0d3
24087_7_303,syncytiotrophoblast cell (SCT),decidua,65d0a7bf-b29c-42af-8292-99c091d7e53d
24087_1_315,NA,decidua,55d1f4c0-3ae2-49d2-9fd8-093ff1f98f4c
24087_4_181,T cell,decidua,c9992dc8-26f0-4d70-b5cd-7252edd2ba34
24087_7_220,proliferating decidual natural killer cell (dNK p),decidua,e019e42e-bb75-4bd2-b96f-9715e4d905c8
23728_6_52,decidual macrophage (dM1),decidua,43a522d3-d0f5-4f03-b520-c3019714fecd
23728_6_217,villous cytotrophoblast (VCT),decidua,2f3a6a0d-4994-4a0f-aa6d-247df9ea7722
24087_5_170,decidual macrophage (dM2),decidua,be8d6c99-ad41-437e-bb01-a0f9de7261f4
24087_7_367,NA,decidua,5a7b4a6c-a952-4993-a137-d3e61d8d3fed
23728_3_271,decidual natural killer cell (dNK1),decidua,fa0577c5-35cb-4f6d-ba6b-578488b02cfb
23728_7_22,proliferating decidual natural killer cell (dNK p),decidua,ba3269a6-e8a4-4c0d-a56f-71601aaecd5e
24087_3_225,decidual stromal cell (dS2),decidua,2d5e873f-afff-4577-adee-0cfae0420a50
24087_1_239,decidual natural killer cell (dNK1),decidua,e1574c8c-4c94-4d08-90b9-205f8b7e911c
23728_5_198,decidual natural killer cell (dNK3),decidua,69ced9bf-5985-4503-af6b-e73da9fd4053
24087_4_39,T cell,decidua,6edb63d4-7f86-458d-ab31-787c5fafbbf4
24087_3_339,innate lymphoid cell (ILC3),decidua,f5ef9003-f297-4e3c-a9a3-65b77e0f4ba1
24087_7_146,plasma cell,decidua,48cca32f-4e87-41b4-9cbf-77e0051c998e
24087_4_245,decidual natural killer cell (dNK1),decidua,46164eb2-4cd1-42b3-8a41-67fceedb662f
23728_5_20,T cell,decidua,ed43ef65-5492-402b-895b-0071e138aad9
23728_3_291,NA,decidua,e069bf66-e563-4c95-a47b-4ccb851de9c9
23728_5_281,NA,decidua,415243e4-f2e9-4232-8edd-f323e1be02c7
23728_5_314,decidual natural killer cell (dNK1),decidua,ce2444a4-967b-4227-b4a6-026dbaf98917
24087_6_187,NA,decidua,775b75bb-a21a-415a-a157-d40f6a33609b
24087_6_123,NA,decidua,b1dc35de-e625-4926-a5aa-04819638c2e1
24087_4_254,decidual perivascular cell (dP2),decidua,b0c3ebaf-5971-45fc-9055-ff4968ceb1c0
24087_7_358,NA,decidua,7936b826-8607-46e2-8651-35a08e760260
23728_7_325,NA,decidua,c00e6609-67d0-401a-bcc3-1f270e1dee8d
24087_8_145,decidual macrophage (dM2),decidua,76a8bdff-72ae-4dc8-89e9-58c8d971fe8d
24087_1_331,decidual stromal cell (dS1),decidua,2910ae1b-e02d-4883-b258-a251d991ab78
24088_8_182,T cell,decidua,c239debf-bfce-4f6d-898f-54c236fa79a8
23728_3_300,NA,decidua,588be718-51ff-4272-9ab0-fbae17dfa06e
24087_2_246,decidual natural killer cell (dNK1),decidua,47b7ba3f-d6ed-4d94-85ba-96dd33e8a645
24087_1_182,T cell,decidua,9e3e61c0-a093-4500-a3bf-72b6e1b12217
24087_3_263,villous cytotrophoblast (VCT),decidua,a6a59f85-ecbb-4198-93cf-9f27ea0c50e3
23728_7_39,T cell,decidua,a56cb9ae-f3e1-48b0-9435-33dd92fcdcc4
24087_6_237,decidual natural killer cell (dNK1),decidua,ca5cb821-90fb-4f80-9535-7df5ec2a3d90
24088_7_98,decidual macrophage (dM2),decidua,ac416788-4b5c-4f47-bc03-07b6bb87e353
24087_7_25,decidual macrophage (dM2),decidua,3420083d-f1c5-4c46-8615-b1cc3fbdc4f5
24087_7_208,NA,decidua,65a075d9-d9b4-4eca-b253-e3f9826abff2
24087_8_270,decidual natural killer cell (dNK2),decidua,8a39746a-2972-4ff5-b837-6eb2236a37d9
23728_8_124,villous cytotrophoblast (VCT),decidua,83598bfb-3694-45fd-ae57-e78ec1b9fa75
23728_5_92,NA,decidua,30a50711-a57d-41a7-8fb6-502933fb3446
23728_8_27,villous cytotrophoblast (VCT),decidua,b05cbc8d-bc64-4781-8cf6-b6b0e4b228e4
23728_7_193,decidual natural killer cell (dNK2),decidua,b35e940f-2978-432b-935b-95a23e511c41
24087_5_205,NA,decidua,89709219-dde1-4bf1-8551-22025b350358
23728_7_52,NA,decidua,9d2a7379-fd9d-4a6a-b0af-d7258243b55d
24087_6_334,plasma cell,decidua,8190dd68-ca7b-4667-95f5-0fa2a6fcc972
24087_6_300,NA,decidua,cdfeb98f-f98b-42b9-a1f8-fda537e0b0b0
24087_4_49,decidual macrophage (dM1),decidua,3fd70f64-df86-46c3-af36-669a4c2556fc
23728_5_269,NA,decidua,9ff89e1e-f88a-4aee-bb1e-5d2d98f14a22
24088_8_245,decidual natural killer cell (dNK3),decidua,59144725-a0e9-41fd-976c-437b8ce90409
24088_7_181,NA,decidua,ac6eb542-5e9b-4a0c-a10e-a458d894d4cc
24087_3_275,decidual perivascular cell (dP2),decidua,05dc95d3-833c-4b20-8957-3a60415b992e
24087_7_352,placental extravillous trophoblast cell (EVT),decidua,f86684e8-5085-4e71-b51e-2247212e83e7
23728_3_43,T cell,decidua,85df7614-232f-493c-9063-d209037b46ff
23728_6_193,decidual natural killer cell (dNK1),decidua,82eb69e9-32bb-496b-b266-fe5ff79c2295
24087_1_333,decidual natural killer cell (dNK3),decidua,b3ae1e40-7c17-453c-9059-64c236c9eba8
24088_8_179,T cell,decidua,4afceaf8-276f-4c27-8173-557c8e957cc5
23728_4_203,decidual stromal cell (dS1),decidua,19c2b518-844f-4166-931e-59d075266a0e
24087_6_241,NA,decidua,5cd74717-4959-473a-b09f-0dc9f49b0bb9
24087_3_206,glandular epithelial cell (Epi1),decidua,81e7ccfb-6200-43ff-81cd-41a48e61c428
23728_8_307,NA,decidua,359280df-cc21-4093-9ae6-71e3c65b4694
24087_2_284,decidual stromal cell (dS3),decidua,c9d2c197-553c-492e-8fb8-291f85c94960
24087_1_309,decidual natural killer cell (dNK1),decidua,b5602f0b-e5f0-44b0-86ed-30247020bac9
23728_7_137,T cell,decidua,532e0b70-e28a-49bb-9626-dacf96e7cdb5
24087_1_217,decidual natural killer cell (dNK2),decidua,92a05523-bf59-4253-aa57-02602748418d
24087_3_120,decidual macrophage (dM1),decidua,ce3c11e3-dd53-41f5-9ed9-8b71d7958d4e
24088_7_212,NA,decidua,9fa8ecb5-cc03-4319-ba0a-900e01f73aaf
24088_8_364,decidual macrophage (dM2),decidua,13f92fb7-d549-4595-af00-768cece508d7
23728_4_49,decidual macrophage (dM1),decidua,fca2d062-886b-479a-b794-545e6e22c872
24087_8_153,NA,decidua,bb5f579e-ebc3-405d-b514-570dc73d1d72
23728_7_204,NA,decidua,6f170cf9-87ca-48fb-81b3-f1aa2084d146
24087_8_230,NA,decidua,5742a806-8b1c-4af9-84a5-7c527dc7fa25
24087_5_44,T cell,decidua,a40b75e7-d15c-4de1-87d4-025c01435e49
23728_7_103,decidual macrophage (dM1),decidua,f384dfd1-2672-4b63-b85a-d09c58f20fe4
23728_7_242,decidual natural killer cell (dNK2),decidua,b2bd5ac1-54cd-41ee-b919-111e1759a9ee
24088_4_274,NA,decidua,f50c3084-d156-4e9c-9d7c-a136f5b84677
23728_3_339,NA,decidua,00ccd179-6da5-44d7-a795-1a2aa5ae319a
23728_5_315,decidual natural killer cell (dNK1),decidua,f2f5989b-6e41-4b57-98ba-8c5334646698
24087_6_85,T cell,decidua,8510aaf3-5e3f-4ccd-8bda-78657aeec02c
24087_2_101,decidual macrophage (dM1),decidua,89ea9aba-aa9c-4365-b3fa-5d06f6dd2c11
23728_5_332,NA,decidua,466517ae-f589-4e98-81ef-c01b60254d5f
24088_8_190,NA,decidua,4eb07875-e1a6-4395-bbd2-e66d623753c3
24087_5_198,decidual natural killer cell (dNK2),decidua,75315740-ffe8-432f-b658-128e4ffbb1b2
23728_5_180,NA,decidua,a56497af-d165-4c02-844a-57e09aa46b6b
24088_8_171,NA,decidua,e4544e2a-74af-4fee-984b-489a9710a70f
23728_5_209,NA,decidua,48796c49-5d37-4166-9584-b7d4cc489f6f
23728_7_34,decidual macrophage (dM1),decidua,3a3a93f1-f123-41ac-8d60-b9fea8b1272d
24088_8_357,plasma cell,decidua,df3598c6-f26a-4b85-b537-6de7551cf1fc
24087_6_40,T cell,decidua,faaacd9c-4354-49b9-b532-8eabe92c8b70
23728_5_259,decidual stromal cell (dS1),decidua,d3e3b04a-70e9-4706-a133-8001d5516261
23728_5_307,decidual stromal cell (dS1),decidua,4146d1c1-6f2a-4b5e-8e4e-1a914f58abd9
24087_6_136,T cell,decidua,630b6bba-95fa-4476-a00b-b3c32f68eb81
23728_4_295,NA,decidua,7f5d5997-c1b4-4bbb-8fb6-829e2d28e8e7
24087_8_207,NA,decidua,edf671c0-4939-493d-920a-c26f8888a257
23728_7_322,NA,decidua,2c1318d9-50e0-40ab-8e36-a2c9b68bd6c4
24087_3_56,decidual macrophage (dM1),decidua,8a4feecf-8a1f-46a8-8a4f-ca802bc7f0bc
24087_4_239,NA,decidua,b35b7a3f-989d-4ae5-8d72-d840a3347ca4
24088_7_171,NA,decidua,6cece843-da74-4e5d-9f78-42c0a18690ef
24088_7_134,T cell,decidua,a239c397-3045-4f8f-ba06-89005991fe7a
23728_7_343,CD16-positive natural killer cell (NK CD16+),decidua,bfae4c1d-12fd-4b34-a0b5-b6ce68655c77
23728_4_185,T cell,decidua,629e4853-4f48-4e19-8a9e-fba47572cc03
23728_8_379,NA,decidua,4f0e9ac9-d9e0-4a2d-900b-a5429d76433a
23728_3_73,decidual macrophage (dM1),decidua,4e3f475c-94cc-4cc4-a29f-a3d42369479a
24087_4_375,NA,decidua,f0de5f1b-bd84-441a-add8-64939e02623d
24088_7_362,T cell,decidua,cc462099-c1a6-411c-8e38-012867349903
24087_5_377,placental extravillous trophoblast cell (EVT),decidua,02385d0d-cfab-4f35-b5b2-986d3befad93
24087_2_11,decidual macrophage (dM1),decidua,3dd15ab4-4def-4b43-8f8f-620cad51d3ea
24087_8_203,NA,decidua,f2332e29-a1a3-428c-8506-543ec45daddd
23728_7_333,NA,decidua,9d84e3e2-70bf-40d8-9d9a-a5366712785f
23728_4_375,NA,decidua,1f8fc8e2-ff19-4325-9253-e0fc727e536b
24087_5_356,placental extravillous trophoblast cell (EVT),decidua,8f4255a9-d2ca-410d-bf77-9c6ac6e3db52
24087_8_256,NA,decidua,e8d1df5a-2c88-4f87-9703-3afdd2b9551e
23728_5_196,NA,decidua,bbcf6ff3-e772-4e0b-9206-8d1f77fd1f10
24087_4_58,decidual macrophage (dM1),decidua,67657787-088a-47cb-bdb0-f4aa9b607867
24087_6_274,decidual macrophage (dM2),decidua,55bc70be-aa13-4f30-ac04-93e2bd67a16b
24087_8_294,decidual natural killer cell (dNK3),decidua,621b813e-9d30-4ffb-a5b8-b58fd5ad80e5
