cell_suspension.biomaterial_core.biomaterial_id,cell_suspension.provenance.document_id,annotated_cell_identity.text,annotated_cell_identity.ontology,annotated_cell_identity.ontology_label
24088_5_31,c9e6215f-7a76-462d-9cf7-42b77a48a7bd,T cell,CL:0000084,T cell
24088_6_129,6b82d553-dc23-4127-a0c7-779d6781ccbc,T cell,CL:0000084,T cell
24088_5_312,02539900-87bb-4f17-808c-9e3ac70fc2eb,monocyte,CL:0000576,monocyte
24088_3_261,9486d8df-378d-4915-bb6b-1c9735a0ba1d,granulocyte,CL:0000094,granulocyte
24088_5_134,7ab449b6-25ce-4204-b1a8-fe922f116e4b,T cell,CL:0000084,T cell
24088_3_314,93c0335c-6604-46fe-80a1-592646212201,decidual natural killer cell type 3,CL:0002343,decidual natural killer cell
24088_5_228,94cc86ed-fce2-4e57-8ae8-350f713fafb0,T cell,CL:0000084,T cell
24088_5_179,41230816-dea2-4a5b-b7ca-02d774deccd5,T cell,CL:0000084,T cell
24088_4_45,04010437-efb7-499e-ae45-10ab1e45d087,T cell,CL:0000084,T cell
24088_5_105,0ab1202f-a49e-499d-932c-c11d3a2a01df,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_6_3,2b8b8bb4-62f1-49a1-9292-3ee4c0992c84,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_3_158,8f32babd-6e50-4190-9174-3977f91ecaa4,plasma cell,CL:0000786,plasma cell
24088_6_123,914341d5-6bd6-4899-bcb7-7e58f1448229,T cell,CL:0000084,T cell
24088_5_261,0ec3f623-c2b4-4aa1-8fb7-f32ef096822e,monocyte,CL:0000576,monocyte
24088_3_367,934c649c-ea39-4b7a-a0e1-c7cb592e299b,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_4_37,62427e27-a7ff-48ef-8fcd-d442c345f29c,T cell,CL:0000084,T cell
24088_3_304,f427858f-2a4b-4c5e-b56c-8970dfbdb4ef,T cell,CL:0000084,T cell
24088_3_272,ad2ed2e7-8436-4bf0-99f3-a2bfdb53e8ce,NA,NA,NA
24088_3_225,ab274309-8b56-4bcd-8f89-bcda85dd7ea5,T cell,CL:0000084,T cell
24088_4_178,b301178e-7a52-4565-b640-080d38f57c51,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_5_214,8c623c45-6eb0-4e78-a39d-cf2e8310c884,monocyte,CL:0000576,monocyte
24088_6_340,f8ccdc8b-78ff-4e2d-82b8-8b5463e3969e,T cell,CL:0000084,T cell
24088_6_153,78fd22a1-8613-49f5-8c96-38bfe743c1a4,T cell,CL:0000084,T cell
24088_3_82,bea713e2-4f92-494d-a0ef-0376a16b06bd,T cell,CL:0000084,T cell
24088_5_229,1ac105b6-2e48-4519-ac7f-27335a9e19b4,T cell,CL:0000084,T cell
24088_4_32,644dafd8-62c8-43d3-a1ff-4402baef8b33,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_6_161,9312f7b8-9dc7-4e25-a1c2-6c284261e44c,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
24088_6_283,4312b16a-c259-44e2-8431-33ac879bceea,monocyte,CL:0000576,monocyte
24088_5_300,d4a28c64-4bf3-4b4e-aca8-ee3510b1d4bd,T cell,CL:0000084,T cell
24088_5_154,93d36638-eba8-418d-9348-a12c1823006d,NA,NA,NA
24088_6_8,8e0c82fb-f5cd-446c-8762-b50f72e20324,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_5_22,3a7a1bde-0ae5-4cc3-89c4-cfce57818baa,NA,NA,NA
24088_6_320,8ae35e3c-7d76-4c76-b898-79da05b31631,T cell,CL:0000084,T cell
24088_5_139,c2392b3a-6a41-4470-8ded-77207a7180db,T cell,CL:0000084,T cell
24088_3_352,397d891b-e0c3-4757-9943-ebb290b270cc,T cell,CL:0000084,T cell
24088_3_84,e99710b9-749f-4eda-b7bb-0feb84102472,monocyte,CL:0000576,monocyte
24088_4_77,1237374b-2b4a-407d-af92-9ba9c74a6d92,NA,NA,NA
24088_6_148,31001177-647a-4691-9305-3a35b4db1535,T cell,CL:0000084,T cell
24088_5_161,4beccb92-d12c-4225-9379-628e034f04aa,T cell,CL:0000084,T cell
24088_5_21,5e181efb-0122-48c8-a971-8cbfd23f4f77,T cell,CL:0000084,T cell
24088_5_122,f1e2389b-507e-48a5-9f6b-228c8a34a62e,T cell,CL:0000084,T cell
24088_6_2,7d3f1f30-e0f2-49d3-85ec-cc9aac7c7a52,T cell,CL:0000084,T cell
24088_3_332,5d44dd80-b6e6-449d-b2a5-50bf0ce9d0be,T cell,CL:0000084,T cell
24088_5_171,2323f5da-256f-40d7-b846-305aebf83700,NA,NA,NA
24088_3_125,d1e13474-49ef-4ccd-987c-e8ee61bb82ef,T cell,CL:0000084,T cell
24088_5_73,ece8c3d0-bf21-4573-91fb-83dc86109e33,T cell,CL:0000084,T cell
24088_6_328,fbeca213-3773-430d-8c52-4fb86bbe8925,monocyte,CL:0000576,monocyte
24088_5_333,e7c26625-254d-4439-b7d2-5a47efc3eac5,T cell,CL:0000084,T cell
24088_6_242,23f80f6e-c1fb-43b8-8a52-fb1701b97668,T cell,CL:0000084,T cell
24088_6_113,964728e0-282a-4ebd-a374-c15cdd8f8256,monocyte,CL:0000576,monocyte
24088_5_293,3f53fcc0-c4d9-4c46-ae14-11e423cd6200,monocyte,CL:0000576,monocyte
24088_6_23,e1925f00-eba8-4834-acb4-1aac909a597d,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_6_359,aa37781f-b411-4d23-834f-26c084ada5ca,T cell,CL:0000084,T cell
24088_5_47,4401ca63-ee0d-4e85-9de4-3515684c65da,T cell,CL:0000084,T cell
24088_5_127,0d34a248-8d97-4594-bebb-e069ce75d7cf,T cell,CL:0000084,T cell
24088_5_28,b9bf62e2-a54c-4e3f-b167-87473ba88ff8,T cell,CL:0000084,T cell
24088_5_375,40f1eed0-8a65-461d-b0a7-56959646a7e4,T cell,CL:0000084,T cell
24088_5_279,483fa285-ca6e-4abc-b4c6-7550169a1972,T cell,CL:0000084,T cell
24088_6_370,47249594-3e49-40aa-a84f-d7fe7e6a910b,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell
24088_4_36,30cec8c8-2db9-4314-a6f1-9de55f7f3e49,T cell,CL:0000084,T cell
24088_6_41,560bbb95-ae92-4b18-b178-277ef6cf5208,monocyte,CL:0000576,monocyte
24088_3_111,a86f6fa7-b712-4fb2-81ae-39d31f7ed6a2,monocyte,CL:0000576,monocyte
24088_6_145,ea1c8f24-2ba0-4212-8c0c-05156e95d5a6,T cell,CL:0000084,T cell
24088_3_289,414424f9-dc64-4ef6-bb8d-3a7f6f3af771,NA,NA,NA
24088_3_362,5a1c7da1-a10a-46dc-954f-81aa356f89a8,T cell,CL:0000084,T cell
24088_5_191,c3c64b69-13eb-4693-97f9-d78095ea3b96,monocyte,CL:0000576,monocyte
24088_3_25,7e7261c5-97bf-47c7-aba9-0f5d26098210,T cell,CL:0000084,T cell
24088_5_194,1ec18160-de7d-4785-b913-375017c8ef46,monocyte,CL:0000576,monocyte
24088_5_40,28762d05-1c96-437a-8253-2c91979b924a,T cell,CL:0000084,T cell
24088_5_336,c34c0663-273e-4dee-86e2-85c05bf3c1c7,T cell,CL:0000084,T cell
24088_6_229,d73d7183-4ae8-446e-8894-4071bbb682d6,monocyte,CL:0000576,monocyte
24088_4_173,aa4ce7c7-38e9-4d6e-80de-b5a402cf22ff,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_4_27,60efb3b5-f760-484e-8e64-2918dc2b9d22,T cell,CL:0000084,T cell
24088_5_155,60ca8151-24a6-4301-99ca-c89390273579,T cell,CL:0000084,T cell
24088_3_61,823eaa7d-2103-4487-be90-97901f931048,monocyte,CL:0000576,monocyte
24088_5_223,7fc29c5b-6d95-4f8e-ad5b-2a647253ac66,monocyte,CL:0000576,monocyte
24088_5_162,f413a5dc-4afa-46b3-b243-1ef1194948ff,T cell,CL:0000084,T cell
24088_5_259,a1807b55-75ae-4051-8008-5cfe2ad550de,T cell,CL:0000084,T cell
24088_5_357,b9b670b7-039b-4deb-907a-41333a3572b1,monocyte,CL:0000576,monocyte
24088_5_151,22f4a23a-c24f-4943-847c-c4d990cf7637,T cell,CL:0000084,T cell
24088_6_367,526e70c7-7054-4294-a82b-d166264156b4,T cell,CL:0000084,T cell
24088_4_8,9221808f-d8eb-4bf9-9258-b821909f6e63,T cell,CL:0000084,T cell
24088_4_2,10b2cce2-328f-4858-9b32-1b88eb42e460,T cell,CL:0000084,T cell
24088_6_185,7694c590-6ea4-4315-949b-d1cd06fccb57,monocyte,CL:0000576,monocyte
24088_3_340,4e9df427-241c-47cb-ad83-4b2f9d25cecd,T cell,CL:0000084,T cell
24088_3_299,9185dbb5-50d4-4a04-ad3b-1809e5517536,T cell,CL:0000084,T cell
24088_3_188,5b984b8a-14eb-4633-878f-297b1d389c10,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell
24088_4_150,434bb6c2-e3d9-4b9a-bfed-d0f7b23b0c28,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_5_206,1608b61e-08fc-4a58-b795-e1abd2b7631d,T cell,CL:0000084,T cell
24088_5_316,7e97a624-dcfa-4852-94d8-bb15f584a13a,monocyte,CL:0000576,monocyte
24088_4_114,7229e64b-82ab-400d-9703-eaa1423bcc8f,T cell,CL:0000084,T cell
24088_6_57,3046027d-cfd6-4975-8b2a-25547e419e85,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_3_118,07166a59-f897-406c-b210-45cfd86e3212,monocyte,CL:0000576,monocyte
24088_6_271,dc2f050b-197a-4e87-b7fe-693ffc5eb416,T cell,CL:0000084,T cell
24088_5_38,a0080b1a-77ea-4026-bcdc-b3c52ced49e3,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_5_8,0a8a69b8-4884-4cc8-96d8-92f96f194e53,NA,NA,NA
24088_6_347,167596cf-7ac2-486b-8e10-2e01fa44f880,monocyte,CL:0000576,monocyte
24088_5_5,3f49fd2e-9342-45ae-af9f-d28949262148,T cell,CL:0000084,T cell
24088_5_325,ae374935-d794-4e52-93d6-b55695374619,T cell,CL:0000084,T cell
24088_3_281,a3fee52d-ab13-4e5b-b17a-63d58ce5346e,T cell,CL:0000084,T cell
24088_6_106,9e3dfc2f-7a0b-49b3-bd3b-81cfc8f24476,NA,NA,NA
24088_4_110,bba787f7-8fd6-4c6d-a5e1-36d9c9b509ac,T cell,CL:0000084,T cell
24088_5_146,8ef8a6b6-7e81-429b-a7b8-56334111230e,T cell,CL:0000084,T cell
24088_6_345,9f533d56-1079-4f2c-9bf7-7ffeaf3afbfa,monocyte,CL:0000576,monocyte
24088_5_186,bccb93fa-6b31-4c5e-bbfb-3678058cb95e,T cell,CL:0000084,T cell
24088_3_259,2d3bfb3b-cb6b-4e23-8527-dfa1b84105c0,T cell,CL:0000084,T cell
24088_6_156,1d406d92-86d3-43a6-9655-bfa5f0e7c4e7,villous cytotrophoblast cell,CL:2000060,placental villous trophoblast
24088_5_323,afd1e3b5-b7f0-49f9-bc3f-89bf4a0e268d,T cell,CL:0000084,T cell
24088_5_265,f4920ef3-5ae5-49ef-b970-b43b91171ad7,monocyte,CL:0000576,monocyte
24088_6_289,0d772267-0753-470a-852f-bead68bce168,T cell,CL:0000084,T cell
24088_5_217,03edbda1-5fab-4426-9304-e91d0a1778ed,monocyte,CL:0000576,monocyte
24088_5_72,1b2d7b39-78b6-41f5-9bc1-da24d64dfd63,T cell,CL:0000084,T cell
24088_6_119,3661e43d-a72d-4e8b-9a21-f543eeb0b06c,T cell,CL:0000084,T cell
24088_5_231,a83c477a-27c6-4687-acbf-6e216464865b,T cell,CL:0000084,T cell
24088_6_50,ca498d69-59e2-4a04-908e-f94ce4e1c7e3,T cell,CL:0000084,T cell
24088_3_135,3a1fd256-b8e3-4c57-9ab6-2149af8cf3a2,monocyte,CL:0000576,monocyte
24088_5_351,2fe40dba-f67f-4664-be0c-7e3964dfb9b4,T cell,CL:0000084,T cell
24088_4_34,8da47f58-23a6-406f-841a-f5ae0a5bf1f7,NA,NA,NA
24088_3_275,04374868-e021-4659-95a7-42fd3f39b6fe,T cell,CL:0000084,T cell
24088_3_96,4b7ec7b2-647a-486f-b61e-c623849c034d,T cell,CL:0000084,T cell
24088_5_341,d002b0bc-afd5-4b2d-a480-5a6fae2fb4b8,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell
24088_3_86,91961d19-dbaf-4a44-a0c0-81999d46301c,monocyte,CL:0000576,monocyte
24088_6_377,4b6d4693-7e68-49a9-a93e-1bf6b70eb03a,plasma cell,CL:0000786,plasma cell
24088_5_50,4ff23f85-ed03-4bc2-ac5c-c1f761711d29,T cell,CL:0000084,T cell
24088_6_353,00fdffb0-44c4-47c6-8a40-98536d81e57d,monocyte,CL:0000576,monocyte
24088_6_291,f5dce013-33bb-4831-bfe9-595cb2ff3e80,T cell,CL:0000084,T cell
24088_3_106,89a99623-28b7-4f1c-af02-25b924085478,T cell,CL:0000084,T cell
24088_3_63,6ad12ab6-46d6-48f0-b073-69175cd32f6a,monocyte,CL:0000576,monocyte
24088_5_317,1d6a23ac-f60d-410e-a055-8bdb64e4cb6f,monocyte,CL:0000576,monocyte
24088_5_143,79f8e9a6-0595-4c23-a2c6-0bf45a967402,T cell,CL:0000084,T cell
24088_6_212,da21cd3e-ddd0-428b-a966-c9b854cd7e7f,NA,NA,NA
24088_3_273,43858fec-0a4c-40a5-9a82-64ee27962ec7,T cell,CL:0000084,T cell
24088_5_334,f99ed6d9-c6da-4e09-bb71-d79905cfe654,monocyte,CL:0000576,monocyte
24088_3_263,06923068-8202-40c4-a42e-d51070fb574c,monocyte,CL:0000576,monocyte
24088_6_147,2d7955b1-e0ba-46df-8c17-7625e30138f9,T cell,CL:0000084,T cell
24088_4_95,ce8de6ce-1030-4353-a4cb-4a77d99e8267,NA,NA,NA
24088_6_174,9d06d40c-6f3b-4f89-be75-60406033064c,NA,NA,NA
24088_4_3,8034fe00-e5be-4aec-b434-b694a1adc89a,T cell,CL:0000084,T cell
24088_5_169,ef592b1b-9c43-4bf3-a0a5-01977227a350,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_5_183,6565a28d-4045-4a6a-8a8d-7c6fa8ed769d,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_3_38,6f2d18bd-2fd4-4d3b-9a82-0b28fb091754,monocyte,CL:0000576,monocyte
24088_3_126,56086750-d6c5-4107-8124-523ebc0aa56d,T cell,CL:0000084,T cell
24088_6_178,59824e4d-b5ee-405d-80e4-66504576b91b,T cell,CL:0000084,T cell
24088_5_117,4bb6d055-62c7-4503-9878-4da4fe1ded9a,T cell,CL:0000084,T cell
24088_6_136,aeff9343-7506-4b82-b34c-d6fad6666122,monocyte,CL:0000576,monocyte
24088_6_56,f5da7425-99bc-43a3-89e4-c4ba4770f880,T cell,CL:0000084,T cell
24088_6_9,79e72718-ded6-424e-98cd-b8e09e119f47,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_6_115,c843585a-987d-4bbf-a2e2-8749dfb68f4c,monocyte,CL:0000576,monocyte
24088_6_95,7926fd80-cf0f-4291-bbaf-51426db2fe62,monocyte,CL:0000576,monocyte
24088_5_175,57dbb0ea-cead-4f17-8555-78c50655e325,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_4_87,b20760ea-b476-4736-8975-b9f4fce3bc57,T cell,CL:0000084,T cell
24088_4_64,a0e87eb8-53bc-4cf3-8ca6-26c33aef8b4f,T cell,CL:0000084,T cell
24088_3_83,f32730c6-c033-4e5c-bf38-e375bf547ac7,monocyte,CL:0000576,monocyte
24088_3_94,a53e79ab-a6fb-4bf1-ae8a-bcf191f230d3,monocyte,CL:0000576,monocyte
24088_6_263,5a9a3dbc-e535-4c27-93ef-5acb0b332588,T cell,CL:0000084,T cell
24088_5_236,9cbae5e5-7bb6-4ca5-9b67-9ce4aaba1bd3,T cell,CL:0000084,T cell
24088_4_26,dd16b96e-cb64-4b6d-94fd-703eee660054,T cell,CL:0000084,T cell
24088_4_166,a4f16d2a-60ca-4f7b-9c42-14ef563bcfbe,T cell,CL:0000084,T cell
24088_5_125,19feb3e8-eb5c-4f83-a939-78224f877c2a,T cell,CL:0000084,T cell
24088_3_143,797c5756-a264-4619-b1c9-fd468c0451bf,T cell,CL:0000084,T cell
24088_6_70,54f59c29-aa89-482c-9d39-bcff146730a3,monocyte,CL:0000576,monocyte
24088_6_52,af0b21d9-b78f-4b98-ab8c-4acd027f7815,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_3_70,20588f58-147e-40b3-b5ea-c4965fca0ccf,monocyte,CL:0000576,monocyte
24088_6_100,0f636acf-21fd-4b36-b905-4eba8f0ca827,T cell,CL:0000084,T cell
24088_4_97,c377b8a3-4665-4fe3-8add-50587c6d10ae,T cell,CL:0000084,T cell
24088_3_347,254f8b63-2e4e-4693-9a56-9b883b18b566,T cell,CL:0000084,T cell
24088_6_83,46af34e1-e316-4ec7-b3a4-9fbb2f831c3e,monocyte,CL:0000576,monocyte
24088_6_196,2305f4e2-9998-453d-b921-2f47b2adc289,NA,NA,NA
24088_5_302,fcd154f1-1dec-4025-9977-382fe3fc2d73,T cell,CL:0000084,T cell
24088_5_84,d5adc88f-99da-4a61-8180-047b7d510495,NA,NA,NA
24088_6_236,f6a5cfb7-6d37-4667-828e-af888ac3b477,monocyte,CL:0000576,monocyte
24088_3_197,d2368deb-4c81-4e69-8af8-cc37d15a956e,T cell,CL:0000084,T cell
24088_4_154,f478ad87-ec8f-4bb2-a256-e267420ac437,T cell,CL:0000084,T cell
24088_6_357,a03d97fc-0492-4a18-8a2d-c8f400f89240,T cell,CL:0000084,T cell
24088_5_25,a3d1b3ce-3a38-48fe-9fda-8b195ce787f8,T cell,CL:0000084,T cell
24088_4_66,d3c06c6e-1803-433d-9d3b-3d49cc5dc1b9,T cell,CL:0000084,T cell
24088_3_116,4485f1c3-a9d7-48ea-83fb-3498b38a1a68,monocyte,CL:0000576,monocyte
24088_5_23,f7bfd1a4-29f5-4264-9484-e01b2e9cd3f9,T cell,CL:0000084,T cell
24088_3_77,061b2fd9-8e8a-4a93-8b09-f7226a2b086f,T cell,CL:0000084,T cell
24088_5_286,98fd4b4a-e10d-4ae0-b0b8-9e9b2a524650,monocyte,CL:0000576,monocyte
24088_6_355,17874ba1-2d30-4a5b-8802-e53016c5375d,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell
24088_5_62,fedc492e-7c50-4093-b27d-ce034fc1b263,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_6_190,fd7c9bb5-7266-4a9c-9ebb-731cbf5c174f,monocyte,CL:0000576,monocyte
24088_3_196,6f911f3c-a5ac-480c-8c6e-5dbdf501f16a,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_6_216,2c5a40c4-8af8-44b6-ba6f-79b2d82ad17b,T cell,CL:0000084,T cell
24088_6_302,68127f30-ebe7-4383-961a-1fa15c0f2c4f,monocyte,CL:0000576,monocyte
24088_5_163,54bee304-6306-44f2-b575-1eb954913595,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_3_149,6efe2019-3184-42fc-bcb6-30baf12ec501,T cell,CL:0000084,T cell
24088_6_296,56da42ee-5cac-4019-9781-9afb3a2a5fa9,T cell,CL:0000084,T cell
24088_6_368,fa6ff48a-c698-4059-b7ab-3cddf4480113,T cell,CL:0000084,T cell
24088_3_374,3ea70145-8783-4b94-a8df-5b0e20cb03f4,T cell,CL:0000084,T cell
24088_5_132,37387f67-a234-4c1c-912b-bd135a7c12f6,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_5_263,9f952d65-e75c-478f-9114-962a8a195428,monocyte,CL:0000576,monocyte
24088_3_223,868f4b02-653c-47ec-b460-11b424697c28,T cell,CL:0000084,T cell
24088_4_20,2692c12a-0ba4-459a-bf2d-20939640ba42,T cell,CL:0000084,T cell
24088_3_238,55aa1253-550c-445f-a278-39d98f9f429b,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_5_148,eaf41370-e388-46cd-8034-3dd607c6fdb1,T cell,CL:0000084,T cell
24088_4_120,92c361f0-da0f-423f-b440-717a84940bd1,T cell,CL:0000084,T cell
24088_6_258,fc99fec3-dc23-4c25-bf12-b2f62cfa2d79,monocyte,CL:0000576,monocyte
24088_3_39,49bb24e3-9f99-43b8-8077-84b805dbb2ec,monocyte,CL:0000576,monocyte
24088_4_128,ec3552c4-934f-4f1c-95ae-275aa46f2c6a,CD16- natural killer cell,CL:0000938,"CD16-negative, CD56-bright natural killer cell"
24088_6_110,2c2d716d-5475-4121-8dae-49b01c1c4392,monocyte,CL:0000576,monocyte
24088_5_153,e6f9c85c-eda4-4be3-befb-5a8320ff6639,T cell,CL:0000084,T cell
24088_4_55,7efe8aa3-d659-4d19-8ca8-1c3443720b5c,T cell,CL:0000084,T cell
24088_3_146,8133e934-ea96-49ab-bb37-a2b8b8d17c8f,T cell,CL:0000084,T cell
24088_6_317,47dd7b3c-07b1-42d4-9b45-39f73bfb31d4,T cell,CL:0000084,T cell
24088_5_197,a87587a0-475b-417b-9eca-94774972ad5d,monocyte,CL:0000576,monocyte
24088_4_131,83b03cad-d0a4-48ea-a674-30859d5dedb0,T cell,CL:0000084,T cell
24088_6_65,3af5df59-7c66-485b-8735-1b73b5fceebb,monocyte,CL:0000576,monocyte
24088_6_63,b8b6cb9d-2cca-415e-b77b-052f6874540c,monocyte,CL:0000576,monocyte
24088_3_207,4bfad364-a6b7-4419-aa5f-489ffce4a10d,T cell,CL:0000084,T cell
24088_5_319,8a3fc095-9e30-42a8-8eaf-65180cd93c1b,monocyte,CL:0000576,monocyte
24088_6_138,dccaa99e-7560-4e12-acbd-b538c2d2868a,monocyte,CL:0000576,monocyte
24088_3_250,022426f5-5944-4d88-8eb0-82e03c01654e,NA,NA,NA
24088_6_344,a926edce-8d91-4341-806d-5a9ba1667ef2,T cell,CL:0000084,T cell
24088_4_111,541b505e-933c-47aa-b325-5762df1dc466,T cell,CL:0000084,T cell
24088_3_24,266813b7-a7f5-4e43-a205-06c16a7d8d0e,T cell,CL:0000084,T cell
24088_5_315,fcf883e1-5a03-429a-9006-0f62c6ba2c87,monocyte,CL:0000576,monocyte
24088_5_308,dc89e956-2060-4802-adde-6c269c7df532,T cell,CL:0000084,T cell
24088_3_80,61b1fc8f-adc7-4322-ba42-36f387a10d82,T cell,CL:0000084,T cell
24088_5_185,162a3689-0421-4327-9b3f-51e642a094a7,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_4_98,4455a967-eb9a-4b0a-8128-39935121fb2a,NA,NA,NA
24088_5_128,10d49cb6-d5e3-4778-9158-f4cf5532b8f8,T cell,CL:0000084,T cell
24088_6_184,f96cdba3-70db-4628-9ebb-404d7aef07b6,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell
24088_5_55,b8ce3002-d4b8-4de7-83c2-8cb6bf6f6cd3,T cell,CL:0000084,T cell
24088_4_49,ed4fae34-b2c1-4f84-9c97-ce6af7c0123a,T cell,CL:0000084,T cell
24088_5_253,11c6ea48-92fb-4e34-ae8f-28efc04ed920,T cell,CL:0000084,T cell
24088_6_94,04f6fc76-f67a-4531-9a2f-06a2cc79f293,monocyte,CL:0000576,monocyte
24088_6_39,226671e9-b9dd-4ea3-ad4d-8c9eb7c2ee36,monocyte,CL:0000576,monocyte
24088_6_160,5febc548-058d-4e69-9b24-c0b6cdb5af55,plasma cell,CL:0000786,plasma cell
24088_6_255,719206ff-ea58-4783-9b79-2dd16bf7f967,monocyte,CL:0000576,monocyte
24088_5_4,47a30ea8-b42c-416d-a1f0-685188e28ac2,T cell,CL:0000084,T cell
24088_3_103,02e86683-4d63-4fda-98a7-326826b96a7a,T cell,CL:0000084,T cell
24088_6_17,01343709-238a-4481-bbbb-975169408d24,monocyte,CL:0000576,monocyte
24088_5_281,5bc8caf9-d3f1-42d5-8759-1adafb8b8116,T cell,CL:0000084,T cell
24088_4_180,88d12050-7985-4918-9461-11c787010461,T cell,CL:0000084,T cell
24088_3_44,092a37e0-43c5-46a2-838d-848151cf51f1,monocyte,CL:0000576,monocyte
24088_3_95,9df63f5d-0d19-47e1-b2c8-262f64ae0748,T cell,CL:0000084,T cell
24088_5_355,63fd0e82-c93d-4d3a-8abc-6f744c4fc0a8,T cell,CL:0000084,T cell
24088_4_181,183cde23-7433-48d9-8b8a-1bb19630acf2,T cell,CL:0000084,T cell
24088_3_358,32d3313f-c827-4654-afd7-84149338ce88,T cell,CL:0000084,T cell
24088_3_298,92256b67-010a-4645-9c47-12d40a1fa9da,T cell,CL:0000084,T cell
24088_6_159,b5933649-b8ff-4f22-8966-c7492f130b3c,monocyte,CL:0000576,monocyte
24088_4_57,597974e5-cc56-4f54-a1f9-2a53f1c9c27f,T cell,CL:0000084,T cell
24088_3_31,1bf38642-18e5-4f40-b2f5-9396ad4989b9,T cell,CL:0000084,T cell
24088_6_230,cf1d6b7d-43c5-429a-adaa-d8d834035dec,monocyte,CL:0000576,monocyte
24088_5_348,f9de7972-2316-4ecf-ac66-a32dc5fae465,T cell,CL:0000084,T cell
24088_6_360,eb26b42b-320e-4928-b35f-7aac6fea4422,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_3_136,80ca86c1-ed9f-4d91-b2fa-de427f18dfac,monocyte,CL:0000576,monocyte
24088_6_308,1e972163-41cb-4948-9eed-1e8bd9fdb3a8,monocyte,CL:0000576,monocyte
24088_5_167,851f2f96-77ff-40c3-8dd2-1ca4964146af,T cell,CL:0000084,T cell
24088_3_55,ad608ea6-a780-4bab-8322-9377ddb48882,T cell,CL:0000084,T cell
24088_3_36,5decef9e-ae70-46c0-b222-14bdbd4a342b,monocyte,CL:0000576,monocyte
24088_5_250,d1858cf7-536b-490a-8dd9-0248de72456a,T cell,CL:0000084,T cell
24088_5_123,7f988e44-ad4d-48d6-8226-3f719911a322,T cell,CL:0000084,T cell
24088_4_103,aa919b04-76b1-4c31-b7d0-87fc42cb96f6,NA,NA,NA
24088_3_119,15275e3d-c728-4941-bb06-d62901b7b8ff,T cell,CL:0000084,T cell
24088_3_32,17cc37b0-ee94-4651-b7b3-7a4e752c007f,T cell,CL:0000084,T cell
24088_3_302,528076bc-0f88-4fee-8a97-77886de4237f,T cell,CL:0000084,T cell
24088_5_256,6769af97-4c93-406c-aec6-59f61bdee128,T cell,CL:0000084,T cell
24088_3_360,9e7e7f03-25c2-4b8b-9d66-f832031f44c0,T cell,CL:0000084,T cell
24088_6_332,899bb126-2539-4836-b93b-3f51ea8c6f02,monocyte,CL:0000576,monocyte
24088_3_336,f719d75f-8604-4ef2-8c5f-ac83bd73341a,T cell,CL:0000084,T cell
24088_4_52,817d334e-e800-4862-b7fa-f7d913509f69,CD16+ natural killer cell,CL:0000939,"CD16-positive, CD56-dim natural killer cell"
24088_4_80,3a2b8eb1-e747-4861-8acc-deb4030b7cf6,monocyte,CL:0000576,monocyte
24088_6_36,3159eb83-17ad-42df-b4ae-53c1872c832d,monocyte,CL:0000576,monocyte
